                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                0.70372,                0.47172,                0.85285,                0.80285,                0.49883,                0.61458,                0.42146,                0.96339,                0.87137,                0.96033,               0.001222,               0.001222,               0.001222
                    136,                0.70292,                0.47493,                0.84888,                0.80613,                0.49846,                0.61529,                0.42547,                0.96058,                0.87092,                0.96114,               0.001156,               0.001156,               0.001156
                    137,                0.68666,                 0.4654,                0.84277,                0.80471,                0.49817,                0.61924,                0.42527,                0.96167,                0.86742,                0.96135,                0.00109,                0.00109,                0.00109
                    138,                0.69108,                0.47069,                0.84783,                 0.8032,                0.49844,                0.62467,                0.43217,                  0.961,                0.86008,                0.96156,               0.001024,               0.001024,               0.001024
                    139,                0.69132,                0.46729,                0.84892,                0.80978,                0.49914,                0.62414,                0.43075,                0.96259,                0.85826,                0.96025,               0.000958,               0.000958,               0.000958
                    140,                0.69609,                0.46468,                0.84882,                0.79837,                0.50222,                0.62254,                0.43183,                0.95845,                0.85032,                0.96042,               0.000892,               0.000892,               0.000892
                    141,                0.68771,                0.45388,                0.83719,                0.80676,                0.50079,                0.62629,                0.43143,                0.95874,                0.84482,                0.95963,               0.000826,               0.000826,               0.000826
                    142,                0.66941,                0.43976,                0.83247,                0.79673,                 0.5047,                0.62325,                0.42746,                0.96302,                 0.8493,                0.96044,                0.00076,                0.00076,                0.00076
                    143,                 0.6473,                 0.4329,                0.82994,                0.79009,                0.50589,                0.62194,                0.42742,                0.96446,                0.85104,                0.96203,               0.000694,               0.000694,               0.000694
                    144,                0.64424,                 0.4279,                0.82646,                0.78535,                0.50583,                0.62496,                0.42614,                0.96078,                0.84649,                0.96007,               0.000628,               0.000628,               0.000628
                    145,                0.64208,                0.42394,                0.82755,                0.76864,                0.51138,                 0.6241,                0.42665,                0.95899,                0.85097,                0.95943,               0.000562,               0.000562,               0.000562
                    146,                 0.6359,                0.42247,                 0.8231,                0.78931,                0.50649,                0.62239,                 0.4256,                0.95732,                0.85293,                0.95922,               0.000496,               0.000496,               0.000496
                    147,                0.63627,                0.41684,                0.82855,                0.79121,                0.50689,                0.62273,                0.42744,                0.95998,                0.85257,                0.95926,                0.00043,                0.00043,                0.00043
                    148,                0.62054,                0.41263,                0.82493,                0.77552,                0.50336,                0.62313,                0.42812,                0.96011,                0.85114,                0.95889,               0.000364,               0.000364,               0.000364
                    149,                0.61706,                0.40812,                0.82215,                0.74345,                 0.5167,                0.62236,                0.42892,                0.95948,                0.85281,                0.95889,               0.000298,               0.000298,               0.000298
                    150,                0.61206,                0.40449,                0.82173,                 0.7562,                0.52284,                0.62517,                0.42999,                0.95758,                 0.8486,                0.95903,               0.000232,               0.000232,               0.000232
